"Zone ID","hhd"
"E02004842",11195
"E02004843",7163
"E02004844",7454
"E02004845",7877
"E02004846",6357
"E02004847",10352
"E02004848",7718
"E02004849",6850
"E02004850",7448
"E02004851",5932
"E02004852",8042
"E02004853",6956
"E02004854",8063
"E02004855",8565
"E02004856",5718
"E02004857",5803
"E02004858",5022
"E02004859",5265
"E02004860",5832
"E02004861",5509
"E02004862",7760
"E02004863",7808
"E02004864",6371
"E02004865",5513
"E02004866",6717
"E02004867",6507
"E02004868",7687
"E02004869",5750
"E02004870",11459
"E02004871",5024
"E02004872",7415
"E02004873",11662
"E02004874",5963
"E02004875",10369
"E02004876",8469
"E02004877",5228
"E02004878",9277
"E02004880",10721
"E02004881",6808
"E02004882",8182
"E02004883",6181
"E02004884",10331
"E02004885",8540
"E02004886",6476
"E02004887",7524
"E02004888",8703
"E02004889",10996
"E02004890",8364
"E02004891",7852
"E02004892",5908
"E02004893",5976
"E02004894",9570
"E02004895",8747
"E02004896",7864
"E02004897",6799
"E02004898",7651
"E02004899",5296
"E02004900",8166
"E02004901",10137
"E02004902",8128
"E02004903",7472
"E02004904",6822
"E02004905",6339
"E02004906",10955
"E02004907",10692
"E02004908",10491
"E02004909",5776
"E02004910",11614
"E02004911",6806
"E02004912",10452
"E02004914",8020
"E02004915",5632
"E02004916",7335
"E02004917",6313
"E02004918",8141
"E02004919",7707
"E02004920",11250
"E02004921",7809
"E02004922",10047
"E02004923",10299
"E02004924",7730
"E02004925",7716
"E02004926",8037
"E02004927",6702
"E02004928",6871
"E02004929",6348
"E02004930",6933
"E02004931",6972
"E02004932",7691
"E02004933",6924
"E02004934",7713
"E02004935",8948
"E02004936",6519
"E02004937",7160
"E02004939",6641
"E02004940",7648
"E02004941",9782
"E02004942",6352
"E02004943",8128
"E02004944",8135
"E02004945",11990
"E02004946",6316
"E02004948",6051
"E02004949",8668
"E02004950",6818
"E02004951",8029
"E02004952",6834
"E02004953",6474
"E02004954",7080
"E02004955",5998
"E02004956",9035
"E02004957",10782
"E02004958",7833
"E02004959",5955
"E02004960",5705
"E02004961",9708
"E02004962",8988
"E02004963",7565
"E02004964",5734
"E02004965",6948
"E02004966",7004
"E02004967",7826
"E02004968",7647
"E02004969",7254
"E02004970",8399
"E02004971",8621
"E02004972",6173
"E02004973",8704
"E02004974",8846
"E02004975",8199
"E02004976",11257
"E02004977",9141
"E02004978",10125
"E02004979",7169
"E02004980",6107
"E02004981",8111
"E02004982",5963
"E02004983",6119
"E02004984",6187
"E02004985",6895
"E02004986",8784
"E02004987",7749
"E02004988",7848
"E02004989",10691
"E02004990",7159
"E02004991",8112
"E02004992",8034
"E02004994",6008
"E02004995",5642
"E02004996",8397
"E02004997",8115
"E02004998",6742
"E02005000",11962
"E02005001",9473
"E02005002",10005
"E02005003",9206
"E02005004",11736
"E02005005",10341
"E02005006",6113
"E02005007",9249
"E02005008",8711
"E02005009",5947
"E02005010",7330
"E02005011",7381
"E02005012",8862
"E02005013",8178
"E02005014",8411
"E02005015",9555
"E02005016",7764
"E02005017",6533
"E02005018",8638
"E02005019",6272
"E02005020",7445
"E02005021",6478
"E02005022",8035
"E02005023",8591
"E02005025",8334
"E02005026",8078
"E02005027",5349
"E02005028",14338
"E02005029",14859
"E02005030",12183
"E02005031",8106
"E02005032",9663
"E02005033",7583
"E02005034",7708
"E02005035",8367
"E02005036",6733
"E02005037",7041
"E02005038",5896
"E02005039",6811
"E02005040",6735
"E02005041",7199
"E02005042",8851
"E02005043",6985
"E02005044",5985
"E02005045",9315
"E02005046",8727
"E02005047",7598
"E02005048",6463
"E02005049",6834
"E02005050",9460
"E02005051",13558
"E02005052",7759
"E02005053",8981
"E02005054",6671
"E02005055",8386
"E02005056",10069
"E02005057",11532
"E02005058",7925
"E02005059",9603
"E02005060",8544
"E02005061",7495
"E02005062",7085
"E02005063",7280
"E02005064",6512
"E02005065",8311
"E02005066",7714
"E02005067",5930
"E02005068",7171
"E02005069",8994
"E02005070",9669
"E02005071",11399
"E02005072",7995
"E02005073",12109
"E02005074",7960
"E02005075",10959
"E02005076",9885
"E02005077",8085
"E02005078",9705
"E02005079",8982
"E02005080",12104
"E02005081",6969
"E02005082",11906
"E02005083",7832
"E02005084",7310
"E02005085",7879
"E02005086",6542
"E02005087",7070
"E02005088",9906
"E02005089",6856
"E02005090",5809
"E02005091",6715
"E02005093",6023
"E02005094",9694
"E02005095",7565
"E02005096",9764
"E02005097",9546
"E02005098",9553
"E02005099",7931
"E02005100",9849
"E02005101",7051
"E02005102",6069
"E02005103",9970
"E02005104",7996
"E02005105",7650
"E02005106",9994
"E02005107",12515
"E02005109",6458
"E02005110",7059
"E02005111",7111
"E02005112",6966
"E02005113",7067
"E02005114",6294
"E02005115",6676
"E02005116",6535
"E02005117",6517
"E02005118",10774
"E02005119",6565
"E02005120",7405
"E02005121",14001
"E02005122",7742
"E02005123",12595
"E02005124",8818
"E02005125",8549
"E02005126",8065
"E02005127",8845
"E02005128",8933
"E02005129",11397
"E02005130",9472
"E02005131",5788
"E02005132",10331
"E02005133",8527
"E02005134",7835
"E02005135",7757
"E02005136",7967
"E02005137",7720
"E02005138",8819
"E02005139",8754
"E02005140",7458
"E02005141",6893
"E02005142",7281
"E02005143",8203
"E02005144",8905
"E02005145",8025
"E02005146",7968
"E02005147",8649
"E02005148",7767
"E02005149",12009
"E02005150",11767
"E02005151",12713
"E02005153",9418
"E02005154",11681
"E02005155",12559
"E02005156",7065
"E02005157",6710
"E02005158",6512
"E02005159",7729
"E02005160",12032
"E02005161",8544
"E02005162",10486
"E02005163",8007
"E02005164",8892
"E02005165",7378
"E02005166",6858
"E02005167",7532
"E02005168",7426
"E02005169",9060
"E02005170",9634
"E02005171",6162
"E02005172",8167
"E02005173",8358
"E02005174",7276
"E02005175",8145
"E02005176",9081
"E02005177",6533
"E02005178",11782
"E02005179",9269
"E02005180",6970
"E02005181",6608
"E02005182",6237
"E02005183",6022
"E02005185",9475
"E02005186",6141
"E02005189",5199
"E02005190",5969
"E02005191",9699
"E02005192",8809
"E02005193",8654
"E02005194",7893
"E02005195",6019
"E02005196",11187
"E02005197",7216
"E02005198",9651
"E02005199",7559
"E02005200",9046
"E02005201",8190
"E02005202",9941
"E02005203",8385
"E02005204",12441
"E02005205",6189
"E02005206",7525
"E02005207",8468
"E02005208",9674
"E02005209",8712
"E02005210",10011
"E02005211",8376
"E02005212",10978
"E02005213",11308
"E02005214",6630
"E02005215",12376
"E02005216",5311
"E02005217",13279
"E02005218",7155
"E02005219",8585
"E02005220",5857
"E02005221",9808
"E02005222",5943
"E02005223",7189
"E02005224",4963
"E02005225",6015
"E02005226",7253
"E02005228",5685
"E02005229",5603
"E02005230",6590
"E02005231",8281
"E02005233",7542
"E02005234",7497
"E02005235",4971
"E02005236",13369
"E02005237",9929
"E02005238",5606
"E02005239",6324
"E02005240",5546
"E02005241",5572
"E02005242",6193
"E02005245",6910
"E02005246",5359
"E02005247",9871
"E02005248",7673
"E02005249",10415
"E02005250",9518
"E02005251",7209
"E02005252",10321
"E02005253",6925
"E02005254",9638
"E02005255",9511
"E02005256",6605
"E02005257",5661
"E02005258",8187
"E02005259",10309
"E02005260",6614
"E02005261",10220
"E02005262",7335
"E02005263",7031
"E02005264",10539
"E02005265",10724
"E02005266",8531
"E02005267",5085
"E02005268",9292
"E02005269",9565
"E02005270",7071
"E02005271",8029
"E02005272",8867
"E02005273",5864
"E02005274",7774
"E02005275",5682
"E02005276",8730
"E02005277",8545
"E02005278",7774
"E02005279",10239
"E02005280",11066
"E02005281",8902
"E02005284",5973
"E02005285",6200
"E02005286",7712
"E02005287",5311
"E02005288",5876
"E02005289",5882
"E02005290",7072
"E02005291",5680
"E02005292",5612
"E02005293",5333
"E02005294",6998
"E02005295",7460
"E02005296",6088
"E02005297",8266
"E02005298",8347
"E02005299",7342
"E02005300",4997
"E02005301",6070
"E02005302",7674
"E02005303",6245
"E02005304",8994
"E02005305",7853
"E02005306",7413
"E02005307",9523
"E02005308",6406
"E02005309",8783
"E02005310",7699
"E02005311",5510
"E02005312",6270
"E02005313",8769
"E02005314",6335
"E02005315",7906
"E02005316",6543
"E02005317",7305
"E02005318",7509
"E02005319",8112
"E02005320",5742
"E02005321",5766
"E02005322",10144
"E02005323",7511
"E02005324",6759
"E02005325",9323
"E02005326",8202
"E02005328",7538
"E02005329",9274
"E02005330",8779
"E02005331",8172
"E02005332",8298
"E02005334",6024
"E02005335",7435
"E02005336",7276
"E02005337",9970
"E02005338",11363
"E02005339",8657
"E02005340",8871
"E02005341",7575
"E02005342",7411
"E02005343",7940
"E02005344",9185
"E02005345",6414
"E02005346",12272
"E02005347",9944
"E02005348",5403
"E02005349",7864
"E02005350",6714
"E02005351",6224
"E02005352",6167
"E02005353",10254
"E02005354",9929
"E02005355",7327
"E02005356",7162
"E02005357",8377
"E02005358",12201
"E02005359",7664
"E02005360",6158
"E02005361",6245
"E02005362",7234
"E02005363",8976
"E02005364",5259
"E02005365",9763
"E02005366",7687
"E02005368",6365
"E02005369",12704
"E02005370",9610
"E02005371",10723
"E02005372",10145
"E02005373",11550
"E02005374",6356
"E02005375",9218
"E02005376",10804
"E02005377",9040
"E02005378",5321
"E02005379",6056
"E02005380",8624
"E02005381",8765
"E02005382",10539
"E02005383",9078
"E02005384",7241
"E02005385",6640
"E02005386",8962
"E02005387",9953
"E02005388",6229
"E02005389",5950
"E02005390",10457
"E02005391",9714
"E02005392",9252
"E02005393",7371
"E02005394",9537
"E02005395",8740
"E02005396",6758
"E02005397",9215
"E02005398",6860
"E02005399",8317
"E02005400",5791
"E02005401",6467
"E02005402",6687
"E02005403",6526
"E02005404",8697
"E02005405",7141
"E02005406",7799
"E02005407",10934
"E02005408",7839
"E02005409",11979
"E02005412",8706
"E02005414",8014
"E02005415",8052
"E02005416",8966
"E02005417",7212
"E02005418",10975
"E02005419",8685
"E02005420",8826
"E02005422",6690
"E02005423",10356
"E02005424",10072
"E02005425",6516
"E02005426",10311
"E02005427",6790
"E02005428",8287
"E02005429",6149
"E02005430",7021
"E02005431",8716
"E02005432",7685
"E02005433",6855
"E02005434",7470
"E02005435",7813
"E02005436",8044
"E02005437",6033
"E02005438",6994
"E02005439",11216
"E02005440",5516
"E02005441",8438
"E02005442",6593
"E02005443",7413
"E02005444",12787
"E02005445",12160
"E02005446",7056
"E02005447",8144
"E02005448",7321
"E02005449",7423
"E02005450",8351
"E02005451",8006
"E02005452",11308
"E02005453",10702
"E02005455",14207
"E02005456",10463
"E02005457",8657
"E02005458",6604
"E02005459",8409
"E02005460",5752
"E02005461",6294
"E02005462",9770
"E02005463",9921
"E02005464",8537
"E02005465",8701
"E02005466",6720
"E02005467",7698
"E02005468",7608
"E02005469",7963
"E02005470",12862
"E02005471",9087
"E02005472",9875
"E02005473",9605
"E02005474",7063
"E02005475",7157
"E02005476",7182
"E02005477",9025
"E02005478",9952
"E02005479",9721
"E02005480",7440
"E02005481",12109
"E02005482",9579
"E02005483",7809
"E02005484",7171
"E02005485",8351
"E02005486",9444
"E02005487",9692
"E02005488",7019
"E02005489",7208
"E02005490",9167
"E02005491",11316
"E02005492",9740
"E02005493",9978
"E02005494",9618
"E02005495",10368
"E02005496",6263
"E02005497",7376
"E02005498",7288
"E02005499",8484
"E02005500",7171
"E02005501",8083
"E02005502",9660
"E02005503",7272
"E02005504",9173
"E02005505",7462
"E02005506",6971
"E02005507",11554
"E02005508",7189
"E02005509",8379
"E02005510",7260
"E02005511",8840
"E02005512",9153
"E02005513",10442
"E02005514",6843
"E02005515",6384
"E02005516",7029
"E02005517",5933
"E02005518",10560
"E02005519",8626
"E02005520",8872
"E02005521",8625
"E02005522",5428
"E02005523",8530
"E02005524",5326
"E02005525",9640
"E02005526",5275
"E02005527",9038
"E02005528",8485
"E02005529",5609
"E02005530",5401
"E02005531",5307
"E02005532",9505
"E02005533",8966
"E02005534",7359
"E02005535",6977
"E02005536",6102
"E02005537",5961
"E02005538",9531
"E02005539",7950
"E02005540",8768
"E02005541",5820
"E02005542",7126
"E02005543",9160
"E02005544",7132
"E02005545",6446
"E02005546",7877
"E02005547",8434
"E02005548",7336
"E02005549",5530
"E02005550",7683
"E02005551",5082
"E02005552",6476
"E02005553",8597
"E02005554",7026
"E02005555",6724
"E02005556",7692
"E02005557",6827
"E02005558",7299
"E02005559",7248
"E02005560",9076
"E02005561",10824
"E02005562",7427
"E02005563",7984
"E02005564",9069
"E02005565",7321
"E02005566",10396
"E02005567",11205
"E02005568",7591
"E02005569",8694
"E02005570",6932
"E02005571",5733
"E02005572",7354
"E02005573",5506
"E02005574",6892
"E02005575",6941
"E02005576",6603
"E02005577",5915
"E02005578",5890
"E02005580",7910
"E02005581",7193
"E02005582",6737
"E02005583",8504
"E02005584",11034
"E02005585",11180
"E02005586",10265
"E02005587",9786
"E02005588",12851
"E02005589",12198
"E02005592",9128
"E02005593",7505
"E02005594",10806
"E02005595",9316
"E02005596",9930
"E02005598",9815
"E02005599",7140
"E02005600",5770
"E02005601",5424
"E02005602",12657
"E02005603",12731
"E02005604",8703
"E02005605",10564
"E02005606",5817
"E02005607",11461
"E02005608",7501
"E02005609",7529
"E02005610",7962
"E02005611",10824
"E02005612",7195
"E02005613",9293
"E02005614",13731
"E02005615",9395
"E02005616",5858
"E02005617",11187
"E02005619",6225
"E02005620",8447
"E02005621",7728
"E02005622",9886
"E02005623",11344
"E02005624",11521
"E02005625",9306
"E02005626",7179
"E02005627",7639
"E02005628",8425
"E02005629",6430
"E02005630",9636
"E02005631",11091
"E02005632",6410
"E02005633",9763
"E02005634",9247
"E02005635",9379
"E02005636",12228
"E02005637",9281
"E02005638",9936
"E02005639",5552
"E02005640",11779
"E02005641",8619
"E02005642",8331
"E02005643",8742
"E02005644",9120
"E02005645",12249
"E02005646",6500
"E02005647",7545
"E02005648",9661
"E02005650",6471
"E02005651",6368
"E02005652",6681
"E02005653",8953
"E02005654",8717
"E02005655",6346
"E02005656",6670
"E02005657",6556
"E02005658",6933
"E02005659",5981
"E02005660",6594
"E02005661",6933
"E02005662",6759
"E02005663",5541
"E02005664",5888
"E02005665",8506
"E02005666",9143
"E02005667",6701
"E02005668",6497
"E02005669",6017
"E02005670",9649
"E02005671",7835
"E02005672",8546
"E02005673",7634
"E02005674",8367
"E02005675",6431
"E02005676",6241
"E02005677",9185
"E02005679",9047
"E02005680",8626
"E02005681",8576
"E02005682",7553
"E02005683",14897
"E02005684",8619
"E02005685",10024
"E02005686",7913
"E02005687",6646
"E02005688",9744
"E02005689",10600
"E02005690",5453
"E02005691",6437
"E02005692",6983
"E02005693",8705
"E02005694",7543
"E02005695",9987
"E02005696",6375
"E02005697",7060
"E02005698",5985
"E02005699",8611
"E02005700",10201
"E02005701",11081
"E02005702",6458
"E02005703",6716
"E02005704",12599
"E02005705",7564
"E02005706",8993
"E02005707",6964
"E02005708",9972
"E02005709",6636
"E02005710",9123
"E02005711",7818
"E02005712",9396
"E02005715",9073
"E02005717",7342
"E02005718",6268
"E02005719",8155
"E02005720",10837
"E02005722",9384
"E02005723",5987
"E02005724",6594
"E02005725",6910
"E02005726",7669
"E02005728",6710
"E02005729",5479
"E02005730",12458
"E02005731",10669
"E02005733",8201
"E02005734",5862
"E02005735",7142
"E02005736",8666
"E02005739",8980
"E02005740",9977
"E02005741",8344
"E02005742",7330
"E02005744",7693
"E02005746",6676
"E02005747",6868
"E02005748",7782
"E02005749",9860
"E02005750",7675
"E02005751",8566
"E02005752",6913
"E02005754",7384
"E02005755",6686
"E02005756",5897
"E02005757",8562
"E02005758",9342
"E02005759",9280
"E02005760",6064
"E02005761",5432
"E02005762",5728
"E02005763",6388
"E02005764",10146
"E02005765",7067
"E02005766",6010
"E02005767",7329
"E02005768",6741
"E02005769",6925
"E02005770",9023
"E02005771",7665
"E02005772",5818
"E02005773",8828
"E02005774",9203
"E02005775",8893
"E02005776",8549
"E02005777",8184
"E02005778",6133
"E02005779",7271
"E02005780",10837
"E02005781",5971
"E02005782",7480
"E02005783",8000
"E02005784",5395
"E02005785",11962
"E02005786",5686
"E02005787",8413
"E02005788",6322
"E02005789",10479
"E02005790",6681
"E02005791",6843
"E02005794",9277
"E02005795",6697
"E02005796",6509
"E02005797",6168
"E02005798",8107
"E02005799",9264
"E02005800",7311
"E02005801",5447
"E02005802",7669
"E02005803",9084
"E02005804",7226
"E02005805",7682
"E02005806",8201
"E02005807",6482
"E02005808",11420
"E02005809",7512
"E02005810",9398
"E02005811",9694
"E02005812",11313
"E02005813",13153
"E02005814",6929
"E02005815",8642
"E02005816",8599
"E02005817",7396
"E02005818",8742
"E02005819",6303
"E02005820",5528
"E02005821",6679
"E02005822",10084
"E02005823",7458
"E02005824",9709
"E02005825",7745
"E02005826",6117
"E02005827",9416
"E02005828",7673
"E02005829",6494
"E02005830",5876
"E02005831",10515
"E02005832",9180
"E02005833",7613
"E02005834",8795
"E02005835",11113
"E02005836",9183
"E02005837",6853
"E02005838",8264
"E02005839",6299
"E02005840",9640
"E02005842",8669
"E02005843",6995
"E02005844",8749
"E02005846",6616
"E02005847",6888
"E02005848",6267
"E02005849",9081
"E02005850",6562
"E02005851",6174
"E02005852",8248
"E02005853",9128
"E02005856",7195
"E02005857",6193
"E02005858",7426
"E02005859",9254
"E02005860",8559
"E02005861",5324
"E02005862",7525
"E02005863",7246
"E02005864",7930
"E02005865",8575
"E02005866",9194
"E02005868",7280
"E02005869",5823
"E02005870",6618
"E02005871",7046
"E02005872",6542
"E02005873",9914
"E02005874",8398
"E02005875",8132
"E02005876",8793
"E02005877",7372
"E02005878",9609
"E02005879",7324
"E02005880",6411
"E02005881",6154
"E02005882",7820
"E02005883",8295
"E02005884",6058
"E02005885",8787
"E02005886",11380
"E02005887",9962
"E02005888",8340
"E02005889",10622
"E02005890",6541
"E02005891",6317
"E02005892",13010
"E02005893",11179
"E02005894",11625
"E02005895",8048
"E02005896",7518
"E02005897",9225
"E02005898",11211
"E02005899",11624
"E02005900",7026
"E02005901",9572
"E02005902",8133
"E02005903",10293
"E02005904",9341
"E02005905",5812
"E02005906",6448
"E02005907",10076
"E02005908",9137
"E02005909",8288
"E02005910",8867
"E02005911",8426
"E02005912",9222
"E02005913",8511
"E02005914",8113
"E02005916",7555
"E02005917",5891
"E02005918",5081
"E02005919",6546
"E02005920",8701
"E02005921",6842
"E02005922",8839
"E02005923",6000
"E02005924",12474
"E02005925",8835
"E02005926",8663
"E02005927",5646
"E02005928",10849
"E02005929",7297
"E02005930",9410
"E02005931",10953
"E02005932",6726
"E02005933",7708
"E02005934",8847
"E02005935",8521
"E02005936",12307
"E02005937",6486
"E02005938",5682
"E02005939",6738
"E02005940",6132
"E02005941",6246
"E02005942",5180
"E02005943",7291
"E02005944",8351
"E02005945",9548
"E02005946",8436
"E02005947",5026
"E02005948",6105
"E02005949",6494
"E02005950",10379
"E02005951",5560
"E02005953",6013
"E02005954",10277
"E02005955",11177
"E02005956",6514
"E02005957",6857
"E02005958",5379
"E02005959",5746
"E02005960",7828
"E02005961",6693
"E02005962",10137
"E02005963",7864
"E02005964",7294
"E02005965",5469
"E02005966",8111
"E02005967",9343
"E02005968",7170
"E02005969",9608
"E02005970",5512
"E02005971",6343
"E02005972",11960
"E02005973",5872
"E02005974",6186
"E02005975",8010
"E02005976",6151
"E02005977",6068
"E02005978",7433
"E02005979",9852
"E02005980",10267
"E02005981",8551
"E02005982",5725
"E02005983",10674
"E02005984",9117
"E02005985",7904
"E02005986",9614
"E02005987",10293
"E02005988",9126
"E02005991",9980
"E02005992",13847
"E02005993",7142
"E02005994",5971
"E02005995",6278
"E02005996",8893
"E02005997",5954
"E02005998",6929
"E02005999",6488
"E02006000",11641
"E02006001",7055
"E02006002",10702
"E02006003",5921
"E02006004",5945
"E02006005",9988
"E02006006",5650
"E02006007",7226
"E02006008",10417
"E02006009",6315
"E02006010",11799
"E02006011",5613
"E02006012",6064
"E02006013",7707
"E02006014",9833
"E02006015",10000
"E02006016",8081
"E02006017",7860
"E02006018",12542
"E02006019",6182
"E02006020",6554
"E02006021",8703
"E02006022",5887
"E02006023",9665
"E02006024",9814
"E02006025",9417
"E02006026",7297
"E02006027",5421
"E02006028",9568
"E02006029",8182
"E02006030",9020
"E02006031",7818
"E02006032",8648
"E02006033",8207
"E02006034",10581
"E02006035",5824
"E02006036",6534
"E02006037",9348
"E02006038",8344
"E02006039",8135
"E02006040",7531
"E02006041",5581
"E02006042",5637
"E02006043",6699
"E02006044",6061
"E02006045",10525
"E02006046",8863
"E02006047",8722
"E02006048",6988
"E02006049",7158
"E02006050",8688
"E02006051",8170
"E02006052",7570
"E02006053",11102
"E02006054",8291
"E02006055",9032
"E02006056",7720
"E02006057",7435
"E02006058",7902
"E02006059",6890
"E02006060",8149
"E02006061",9215
"E02006062",10896
"E02006063",6910
"E02006064",7505
"E02006065",8859
"E02006066",8514
"E02006067",6870
"E02006068",7833
"E02006069",10443
"E02006070",8771
"E02006071",9481
"E02006072",9340
"E02006073",7722
"E02006074",11574
"E02006075",5028
"E02006076",8924
"E02006077",6187
"E02006078",6177
"E02006079",8297
"E02006080",5935
"E02006081",5764
"E02006082",7083
"E02006083",5563
"E02006084",7428
"E02006085",7744
"E02006086",7624
"E02006087",5939
"E02006088",7851
"E02006089",7072
"E02006090",7071
"E02006091",9908
"E02006092",6461
"E02006093",8656
"E02006094",5394
"E02006095",8313
"E02006096",7302
"E02006097",6872
"E02006098",7431
"E02006099",7095
"E02006100",7659
"E02006101",5697
"E02006102",6896
"E02006103",7988
"E02006104",10567
"E02006105",11241
"E02006106",9631
"E02006107",8339
"E02006108",8358
"E02006109",7959
"E02006110",10359
"E02006111",10288
"E02006112",7888
"E02006113",7195
"E02006114",6113
"E02006115",7544
"E02006116",7878
"E02006117",5561
"E02006118",7363
"E02006119",8087
"E02006120",9262
"E02006121",5869
"E02006122",8050
"E02006123",6420
"E02006124",7331
"E02006125",7305
"E02006126",8262
"E02006127",7062
"E02006128",8445
"E02006129",8241
"E02006130",8321
"E02006131",7485
"E02006132",7039
"E02006133",6803
"E02006134",10420
"E02006135",7761
"E02006136",7937
"E02006137",9057
"E02006138",8034
"E02006139",8434
"E02006140",8314
"E02006141",12107
"E02006142",5216
"E02006143",9363
"E02006144",8114
"E02006145",5964
"E02006146",8716
"E02006147",8367
"E02006148",7146
"E02006149",10670
"E02006150",11320
"E02006151",9707
"E02006152",10370
"E02006153",9014
"E02006154",9543
"E02006155",5710
"E02006156",7830
"E02006157",6647
"E02006158",8087
"E02006159",5615
"E02006160",8632
"E02006161",6546
"E02006162",8258
"E02006163",7761
"E02006164",7125
"E02006165",7359
"E02006166",6922
"E02006167",9906
"E02006168",7814
"E02006169",5537
"E02006170",5150
"E02006171",9024
"E02006172",9413
"E02006173",6933
"E02006174",10906
"E02006175",6826
"E02006176",7289
"E02006177",9784
"E02006178",7496
"E02006179",6466
"E02006180",6755
"E02006181",5539
"E02006182",7013
"E02006185",7091
"E02006186",12329
"E02006187",7024
"E02006188",5909
"E02006189",7017
"E02006190",10930
"E02006191",8064
"E02006192",8955
"E02006193",7486
"E02006194",8293
"E02006195",8685
"E02006196",6540
"E02006197",9346
"E02006198",8579
"E02006199",8151
"E02006200",7733
"E02006201",12118
"E02006202",9172
"E02006203",7681
"E02006204",7375
"E02006205",7196
"E02006206",7920
"E02006207",6193
"E02006208",7890
"E02006209",10476
"E02006210",5209
"E02006211",6288
"E02006212",7600
"E02006213",6483
"E02006214",6127
"E02006215",7811
"E02006216",8361
"E02006217",10076
"E02006218",8405
"E02006219",8295
"E02006220",7337
"E02006221",5813
"E02006222",6825
"E02006223",6851
"E02006224",7483
"E02006225",7325
"E02006226",9907
"E02006227",6354
"E02006228",6121
"E02006229",6130
"E02006230",10870
"E02006231",8572
"E02006232",6106
"E02006233",11384
"E02006234",9863
"E02006235",8144
"E02006236",10390
"E02006237",7229
"E02006238",9632
"E02006239",7945
"E02006240",9784
"E02006241",8761
"E02006242",10578
"E02006243",9307
"E02006245",8241
"E02006246",7386
"E02006247",9098
"E02006248",8418
"E02006249",8240
"E02006250",10084
"E02006251",10472
"E02006252",9598
"E02006253",7405
"E02006254",9233
"E02006255",7731
"E02006256",9679
"E02006257",6776
"E02006258",9564
"E02006259",7203
"E02006260",8847
"E02006261",7801
"E02006262",8943
"E02006263",7526
"E02006264",8836
"E02006265",7378
"E02006266",9435
"E02006267",8348
"E02006268",6138
"E02006269",7532
"E02006270",12708
"E02006271",9246
"E02006272",7571
"E02006273",6813
"E02006274",6043
"E02006275",6998
"E02006276",8063
"E02006277",7675
"E02006278",8236
"E02006279",8699
"E02006280",9503
"E02006281",8140
"E02006282",6468
"E02006283",6912
"E02006284",7712
"E02006285",7488
"E02006286",11077
"E02006287",6182
"E02006288",9712
"E02006289",9635
"E02006290",7956
"E02006291",7668
"E02006292",6731
"E02006293",10131
"E02006294",7731
"E02006295",9298
"E02006296",13046
"E02006297",7952
"E02006298",9093
"E02006299",8146
"E02006300",7925
"E02006301",6091
"E02006302",6562
"E02006303",7932
"E02006304",8099
"E02006305",9631
"E02006306",7245
"E02006307",7202
"E02006308",7413
"E02006309",6606
"E02006310",8007
"E02006311",8134
"E02006312",8486
"E02006313",9901
"E02006314",7146
"E02006315",5745
"E02006316",6998
"E02006317",6304
"E02006318",6921
"E02006319",7155
"E02006320",7251
"E02006321",6464
"E02006322",6443
"E02006323",7526
"E02006324",7832
"E02006325",9154
"E02006326",7479
"E02006327",6681
"E02006328",9515
"E02006329",7016
"E02006330",9847
"E02006331",7203
"E02006332",6418
"E02006333",9556
"E02006334",8486
"E02006335",7909
"E02006336",7167
"E02006337",8869
"E02006338",6773
"E02006339",10821
"E02006341",10194
"E02006342",7934
"E02006343",8712
"E02006344",8327
"E02006345",6136
"E02006346",9807
"E02006347",7069
"E02006348",8341
"E02006349",7630
"E02006350",6376
"E02006351",8371
"E02006352",6146
"E02006353",6105
"E02006354",9589
"E02006355",6593
"E02006356",11356
"E02006357",7206
"E02006358",6726
"E02006359",6057
"E02006360",7809
"E02006361",5628
"E02006362",6854
"E02006363",5946
"E02006364",7599
"E02006365",6106
"E02006366",7938
"E02006367",5960
"E02006368",5599
"E02006369",6180
"E02006370",6152
"E02006371",7171
"E02006372",6370
"E02006373",7383
"E02006374",6856
"E02006375",6701
"E02006376",7782
"E02006377",6086
"E02006378",8774
"E02006379",6969
"E02006380",6978
"E02006381",7159
"E02006382",6831
"E02006383",9411
"E02006384",10847
"E02006385",11201
"E02006386",8302
"E02006387",6772
"E02006388",9276
"E02006389",7335
"E02006390",10440
"E02006391",7734
"E02006392",8947
"E02006393",6921
"E02006394",8640
"E02006395",9734
"E02006396",5742
"E02006397",6231
"E02006398",8650
"E02006399",12192
"E02006400",5564
"E02006401",10626
"E02006402",9914
"E02006403",6687
"E02006404",7700
"E02006405",11148
"E02006406",8928
"E02006407",9296
"E02006408",8850
"E02006409",6766
"E02006410",8438
"E02006411",7173
"E02006412",7739
"E02006413",6345
"E02006414",6175
"E02006415",6941
"E02006416",8355
"E02006417",6009
"E02006418",6482
"E02006419",8166
"E02006420",7624
"E02006421",9433
"E02006422",6201
"E02006423",11130
"E02006424",6480
"E02006425",6382
"E02006426",5540
"E02006427",7100
"E02006429",8201
"E02006430",9394
"E02006431",10850
"E02006432",5575
"E02006433",9347
"E02006434",6503
"E02006435",6008
"E02006436",6163
"E02006437",8105
"E02006438",8244
"E02006439",6234
"E02006440",7185
"E02006441",8080
"E02006442",6306
"E02006443",7454
"E02006444",7134
"E02006445",7619
"E02006446",6795
"E02006447",6543
"E02006448",7240
"E02006449",6946
"E02006450",6895
"E02006451",11226
"E02006453",7991
"E02006454",6740
"E02006455",5779
"E02006456",7953
"E02006457",9193
