"Zone ID","verygood","good","fair","bad","verybad"
"E02005681",4296,2904,1032,267,77
"E02005682",3916,2528,854,212,43
"E02005683",7775,5117,1529,395,81
"E02005684",4563,2897,892,217,50
"E02005685",5145,3395,1112,295,80
"E02005686",4030,2716,878,227,61
"E02005687",3574,2233,668,140,33
"E02005688",5055,3276,1062,282,69
"E02005689",5746,3691,935,182,46
"E02005690",2467,2024,722,180,60
"E02005691",3188,2244,745,209,51
"E02005692",2990,2600,1011,294,88
"E02005693",4072,3099,1153,305,76
"E02005694",3589,2739,924,225,67
"E02005695",4829,3611,1153,306,88
"E02005696",2725,2282,990,294,85
"E02005697",2989,2522,1091,364,94
"E02005698",2595,2117,927,272,74
"E02005699",3925,3066,1161,364,94
"E02005700",4745,3742,1314,307,96
"E02005701",4858,4141,1535,450,98
"E02005702",3117,2265,819,205,51
"E02005703",2800,2423,1115,285,93
"E02005704",5283,4469,2058,614,175
"E02005705",3282,2806,1094,307,75
"E02005706",3697,3214,1511,427,144
"E02005707",2993,2497,1070,325,79
"E02005708",4103,3691,1574,479,125
"E02005709",2633,2132,1199,538,135
"E02005710",3900,3099,1440,559,125
"E02005711",3058,2623,1426,552,159
"E02005712",4609,3062,1217,407,101
"E02005715",3857,3148,1444,494,130
"E02005717",3065,2605,1207,370,96
"E02005718",2541,2327,1028,296,75
"E02005719",3488,2775,1280,453,160
"E02005720",4383,3930,1740,603,180
"E02005722",5118,3074,894,227,70
"E02005723",2378,2165,997,340,105
"E02005724",3414,2221,755,166,38
"E02005725",3532,2277,844,207,49
"E02005726",4142,2426,835,197,67
"E02005728",2728,2495,1122,278,87
"E02005729",2680,1855,706,189,49
"E02005730",5712,4317,1810,479,142
"E02005731",4792,3706,1577,461,133
"E02005733",3925,2843,1073,281,80
"E02005734",2119,2025,1147,448,125
"E02005735",2692,2484,1282,544,140
"E02005736",3636,2884,1405,580,161
"E02005739",3429,3256,1623,533,139
"E02005740",3936,3449,1833,578,179
"E02005741",3863,2800,1201,398,84
"E02005742",3502,2546,969,237,76
"E02005744",3469,2820,1072,263,69
"E02005746",3105,2426,851,237,58
"E02005747",2967,2588,961,275,77
"E02005748",4060,2632,838,192,60
"E02005749",4916,3337,1181,334,92
"E02005750",3601,2603,1050,320,103
"E02005751",4263,2996,994,250,65
"E02005752",3429,2387,813,216,66
"E02005754",3465,2718,931,228,42
"E02005755",3137,2379,862,233,74
"E02005756",2961,2090,648,148,50
"E02005757",3930,3145,1141,288,58
"E02005758",4496,3275,1164,311,96
"E02005759",4409,3329,1127,324,91
"E02005760",3291,1942,627,157,48
"E02005761",2838,1780,623,152,39
"E02005762",2878,1982,660,171,36
"E02005763",3359,2109,688,186,47
"E02005764",4573,3534,1542,382,115
"E02005765",3493,2492,827,197,58
"E02005766",2993,2101,687,193,37
"E02005767",4043,2376,738,134,37
"E02005768",3811,2140,621,135,34
"E02005769",3203,2400,954,291,77
"E02005770",4171,3326,1143,296,81
"E02005771",3690,2739,881,289,66
"E02005772",3002,2020,623,141,32
"E02005773",4024,2930,1277,458,137
"E02005774",4444,3157,1204,307,90
"E02005775",4681,2950,940,255,67
"E02005776",4625,2823,849,197,51
"E02005777",4479,2589,861,203,50
"E02005778",3351,2010,607,126,39
"E02005779",3909,2363,769,188,42
"E02005780",6143,3429,995,222,50
"E02005781",3503,1819,518,109,25
"E02005782",3666,2652,872,220,70
"E02005783",3708,2887,1010,313,82
"E02005784",2540,1900,705,196,54
"E02005785",6615,3640,1270,346,91
"E02005786",2533,2135,785,178,55
"E02005787",3903,3006,1178,252,75
"E02005788",2857,2334,864,195,68
"E02005789",4417,3828,1675,433,126
"E02005790",3180,2343,878,218,62
"E02005791",3107,2431,944,278,84
"E02005794",4579,3287,1086,265,62
"E02005795",2684,2418,1142,353,100
"E02005796",2832,2404,932,268,73
"E02005797",2698,2204,904,281,83
"E02005798",3539,2949,1165,360,94
"E02005799",4122,3299,1348,401,95
"E02005800",2923,2475,1283,495,135
"E02005801",2302,1874,843,325,105
"E02005802",3308,2768,1179,325,87
"E02005803",3709,3333,1406,501,135
"E02005804",2688,2658,1283,477,120
"E02005805",3186,2792,1186,391,126
"E02005806",3610,2858,1132,454,145
"E02005807",2920,2328,896,277,64
"E02005808",4148,4364,2036,659,213
"E02005809",3570,2612,990,263,76
"E02005810",5103,3076,941,222,56
"E02005811",4959,3265,1110,272,88
"E02005812",5841,3813,1233,339,87
"E02005813",5981,4636,1724,645,169
"E02005814",3157,2461,987,257,66
"E02005815",4047,3203,1052,249,90
"E02005816",4148,3043,1074,260,74
"E02005817",3636,2468,949,276,67
"E02005818",4278,3037,1063,285,79
"E02005819",2459,2214,1118,404,111
"E02005820",2213,2020,928,267,98
"E02005821",2775,2308,1056,418,122
"E02005822",4389,3513,1489,532,160
"E02005823",2889,2482,1318,580,189
"E02005824",4122,3550,1439,452,146
"E02005825",3246,2674,1267,442,116
"E02005826",2464,2025,1055,432,140
"E02005827",4294,3245,1352,418,107
"E02005828",3227,2674,1228,411,131
"E02005829",2728,2303,1021,357,85
"E02005830",2478,2098,903,317,81
"E02005831",4994,3628,1371,415,106
"E02005832",3951,3184,1451,455,139
"E02005833",3399,2734,1094,311,77
"E02005834",3902,2984,1300,474,134
"E02005835",4920,3847,1620,568,160
"E02005836",4242,3214,1277,345,107
"E02005837",3330,2274,922,257,69
"E02005838",3317,2896,1409,489,156
"E02005839",2559,2208,1068,354,110
"E02005840",4811,3215,1188,320,107
"E02005842",3834,3056,1262,402,115
"E02005843",3248,2499,883,275,88
"E02005844",3984,3020,1293,340,112
"E02005846",2823,2170,1066,422,136
"E02005847",3024,2431,1006,331,98
"E02005848",2668,2209,984,321,85
"E02005849",4081,3253,1275,366,106
"E02005850",2716,2362,1090,311,83
"E02005851",2416,2189,1048,393,128
"E02005852",3804,2825,1190,339,89
"E02005853",4361,3050,1201,395,121
"E02005856",3571,2458,904,210,52
"E02005857",2761,2142,926,282,82
"E02005858",3646,2439,976,280,84
"E02005859",4119,3282,1327,408,117
"E02005860",4119,2961,1044,334,101
"E02005861",2417,1982,681,205,39
"E02005862",3313,2682,1104,340,86
"E02005863",3560,2452,952,228,54
"E02005864",4042,2757,866,208,57
"E02005865",4105,3041,1041,303,85
"E02005866",4205,3217,1293,377,101
"E02005868",3333,2545,1025,298,77
"E02005869",2548,1987,883,318,87
"E02005870",2788,2385,1033,323,89
"E02005871",3106,2587,1018,271,66
"E02005872",3381,2195,759,161,46
"E02005873",5011,3441,1092,293,76
"E02005874",4143,2842,1055,285,72
"E02005875",3932,2779,1023,295,103
"E02005876",4018,3077,1255,321,122
"E02005877",3336,2644,980,323,89
"E02005878",4084,3346,1517,515,147
"E02005879",3154,2582,1066,400,122
"E02005880",2548,2105,1142,465,151
"E02005881",2565,2083,987,387,132
"E02005882",3335,2727,1230,416,112
"E02005883",3514,2780,1328,508,165
"E02005884",2503,2173,960,323,99
"E02005885",3590,3070,1434,555,138
"E02005886",5069,3990,1617,543,161
"E02005887",4235,3537,1515,534,140
"E02005888",3360,2914,1303,597,166
"E02005889",4423,3657,1751,606,187
"E02005890",2856,2353,961,291,81
"E02005891",2418,2046,1168,538,146
"E02005892",6672,4362,1479,384,113
"E02005893",4440,3980,1913,652,194
"E02005894",5404,3893,1611,566,151
"E02005895",3810,2832,1039,292,74
"E02005896",3491,2628,1049,263,87
"E02005897",4273,3114,1319,409,110
"E02005898",4686,3920,1728,690,187
"E02005899",5033,4274,1671,528,118
"E02005900",3420,2440,876,231,57
"E02005901",4465,3461,1232,330,84
"E02005902",3311,2858,1375,443,147
"E02005903",4388,3759,1550,459,137
"E02005904",4745,3193,1038,287,78
"E02005905",2951,1926,712,168,58
"E02005906",3392,2125,702,178,51
"E02005907",5283,3253,1129,324,87
"E02005908",4628,3064,1111,263,70
"E02005909",4970,2451,657,165,46
"E02005910",5136,2647,813,208,63
"E02005911",4803,2625,749,194,53
"E02005912",4904,2987,962,286,83
"E02005913",4835,2502,847,259,69
"E02005914",4077,2725,963,282,66
"E02005916",3967,2425,867,222,74
"E02005917",3109,1901,675,167,36
"E02005918",2329,1822,686,192,52
"E02005919",3422,2121,759,194,52
"E02005920",4726,2827,858,233,56
"E02005921",3563,2361,704,162,50
"E02005922",4521,3058,952,250,58
"E02005923",2762,2143,749,267,81
"E02005924",6137,4439,1401,399,98
"E02005925",4033,3073,1206,436,89
"E02005926",3953,3140,1180,300,89
"E02005927",2790,2024,633,157,40
"E02005928",5935,3596,1045,222,52
"E02005929",3774,2510,768,201,44
"E02005930",5143,3081,930,193,63
"E02005931",6152,3569,960,228,44
"E02005932",3728,2319,547,110,22
"E02005933",3771,2756,881,225,76
"E02005934",4085,3237,1132,296,97
"E02005935",4558,2906,808,197,56
"E02005936",6856,3965,1164,250,74
"E02005937",3072,2304,807,232,70
"E02005938",2813,1998,675,160,36
"E02005939",3380,2324,793,193,48
"E02005940",3400,1912,582,181,57
"E02005941",3561,1926,578,153,28
"E02005942",3174,1509,390,87,22
"E02005943",4016,2357,712,158,46
"E02005944",4369,2607,1010,278,87
"E02005945",5452,2985,845,196,70
"E02005946",4647,2747,781,210,50
"E02005947",2875,1545,466,116,24
"E02005948",3537,1867,540,132,27
"E02005949",3319,2163,733,206,73
"E02005950",6107,3151,824,230,64
"E02005951",3114,1689,547,165,45
"E02005953",3389,1895,544,143,40
"E02005954",5288,3544,1104,267,74
"E02005955",5444,3930,1249,404,149
"E02005956",3031,2232,875,291,85
"E02005957",3282,2375,830,286,82
"E02005958",2778,1881,565,128,27
"E02005959",2993,1939,611,164,39
"E02005960",4273,2519,766,213,57
"E02005961",3472,2256,732,188,45
"E02005962",5474,3385,987,241,50
"E02005963",3882,2682,974,258,68
"E02005964",3645,2624,794,184,47
"E02005965",3115,1668,527,129,30
"E02005966",4420,2805,728,130,28
"E02005967",4918,3206,928,229,62
"E02005968",4262,2105,632,140,31
"E02005969",5032,3176,1068,266,67
"E02005970",2556,1990,702,212,53
"E02005971",3042,2221,796,228,55
"E02005972",6759,3873,1041,231,56
"E02005973",3080,1964,612,156,60
"E02005974",3524,1940,540,129,52
"E02005975",4511,2523,752,183,41
"E02005976",3666,1826,513,116,30
"E02005977",3304,1946,639,132,47
"E02005978",4057,2470,718,149,36
"E02005979",5282,3259,997,248,65
"E02005980",5398,3473,1060,257,79
"E02005981",4473,3027,871,152,30
"E02005982",2995,1937,616,143,33
"E02005983",5362,3701,1219,317,75
"E02005984",5083,2994,814,183,46
"E02005985",3689,2772,1092,276,77
"E02005986",4770,3325,1155,287,77
"E02005987",5372,3464,1136,261,63
"E02005988",4646,3242,948,239,51
"E02005991",4911,3544,1166,286,73
"E02005992",7605,4460,1346,341,95
"E02005993",3454,2521,879,219,69
"E02005994",3113,1992,642,177,47
"E02005995",3332,2108,648,157,33
"E02005996",4917,2881,851,194,49
"E02005997",2890,2109,707,190,58
"E02005998",3717,2327,705,146,32
"E02005999",3287,2291,687,168,54
"E02006000",6003,3980,1264,308,89
"E02006001",3783,2359,694,177,42
"E02006002",5019,3837,1404,351,91
"E02006003",2827,2102,755,177,60
"E02006004",3139,1957,659,156,34
"E02006005",5504,3371,857,205,51
"E02006006",2697,1963,744,193,53
"E02006007",3758,2436,810,174,48
"E02006008",5273,3513,1221,316,93
"E02006009",2850,2203,887,274,101
"E02006010",5574,4022,1619,450,134
"E02006011",2527,1976,829,210,72
"E02006012",2737,2109,883,261,77
"E02006013",3639,2724,984,271,88
"E02006014",4399,3573,1365,376,120
"E02006015",4383,3675,1420,412,110
"E02006016",3731,2879,1044,302,125
"E02006017",3611,2767,1072,327,84
"E02006018",5620,4507,1739,539,137
"E02006019",2697,2146,947,303,89
"E02006020",3262,2163,813,264,52
"E02006021",4392,2944,1042,263,62
"E02006022",2911,2018,720,195,44
"E02006023",4432,3369,1338,417,109
"E02006024",4408,3481,1405,407,113
"E02006025",4462,3197,1302,354,101
"E02006026",3636,2443,907,240,71
"E02006027",2618,1859,723,177,45
"E02006028",4656,3331,1183,296,102
"E02006029",3619,2901,1153,398,111
"E02006030",4232,3149,1209,325,105
"E02006031",3788,2575,1054,311,90
"E02006032",3935,2920,1282,411,101
"E02006033",3929,2902,1036,258,83
"E02006034",5679,3370,1141,310,82
"E02006035",2604,2092,854,210,66
"E02006036",3028,2315,888,233,70
"E02006037",4667,3216,1085,281,99
"E02006038",4011,2906,1068,288,73
"E02006039",3889,2776,1042,333,95
"E02006040",3790,2572,851,262,59
"E02006041",2590,1971,753,208,59
"E02006042",2422,2091,853,204,66
"E02006043",2988,2399,966,268,78
"E02006044",2700,2256,857,202,46
"E02006045",4344,3823,1692,504,162
"E02006046",3916,3265,1235,344,103
"E02006047",4468,2896,1041,238,79
"E02006048",3375,2342,930,264,77
"E02006049",3363,2635,908,215,37
"E02006050",4091,2963,1159,381,94
"E02006051",4171,2743,972,218,67
"E02006052",3797,2582,883,237,71
"E02006053",5392,3798,1386,429,97
"E02006054",3546,3032,1273,341,96
"E02006055",4298,3164,1187,292,92
"E02006056",3793,2642,966,265,54
"E02006057",3128,2674,1172,364,97
"E02006058",3749,2780,1045,247,82
"E02006059",3562,2323,775,186,44
"E02006060",3607,2969,1099,367,107
"E02006061",4501,3158,1151,308,97
"E02006062",4644,4008,1681,437,126
"E02006063",3507,2360,813,189,41
"E02006064",2735,2804,1407,427,132
"E02006065",3560,3119,1465,546,169
"E02006066",3678,3125,1219,404,88
"E02006067",3116,2483,926,286,60
"E02006068",3250,2760,1270,424,127
"E02006069",4551,3880,1425,469,116
"E02006070",4124,3181,1101,295,71
"E02006071",4750,3286,1076,288,80
"E02006072",4387,3299,1222,337,94
"E02006073",3245,2666,1255,420,136
"E02006074",5679,4111,1314,357,113
"E02006075",2614,1683,551,138,43
"E02006076",4263,3147,1143,282,89
"E02006077",2779,2201,897,251,59
"E02006078",2834,2213,849,212,69
"E02006079",3911,2967,1040,284,95
"E02006080",3038,1970,666,199,61
"E02006081",2731,1987,781,202,63
"E02006082",3316,2490,951,250,76
"E02006083",2568,1901,805,221,69
"E02006084",3386,2639,1052,287,67
"E02006085",3678,2796,937,255,79
"E02006086",3799,2617,912,221,75
"E02006087",2738,2108,791,230,69
"E02006088",3353,2861,1166,370,101
"E02006089",3222,2576,925,283,63
"E02006090",3233,2568,934,256,77
"E02006091",4476,3543,1391,396,102
"E02006092",3031,2367,806,198,59
"E02006093",3939,3154,1209,286,66
"E02006094",2483,1922,692,242,58
"E02006095",3533,3031,1265,361,124
"E02006096",3180,2710,1024,312,76
"E02006097",2920,2419,1084,347,101
"E02006098",3302,2761,1001,289,78
"E02006099",3584,2460,795,202,54
"E02006100",3840,2638,906,226,50
"E02006101",2778,1861,781,218,56
"E02006102",2761,2431,1176,423,105
"E02006103",3792,2718,1105,303,66
"E02006104",5481,3626,1099,291,75
"E02006105",5421,3974,1373,382,91
"E02006106",4814,3297,1112,313,95
"E02006107",3510,2984,1268,458,120
"E02006108",3721,2981,1203,361,92
"E02006109",4030,2736,914,219,60
"E02006110",4806,3620,1404,426,103
"E02006111",4608,3839,1418,340,82
"E02006112",3964,2714,918,220,72
"E02006113",2953,2573,1224,356,89
"E02006114",2326,2315,1056,327,89
"E02006115",2916,2680,1379,446,124
"E02006116",3422,2900,1132,329,95
"E02006117",2395,1977,862,256,71
"E02006118",3194,2826,1021,249,72
"E02006119",3325,2850,1288,492,131
"E02006120",4023,3200,1394,479,166
"E02006121",2555,2108,818,290,98
"E02006122",3689,2861,1049,361,90
"E02006123",2928,2253,898,262,77
"E02006124",2779,2649,1245,515,142
"E02006125",2862,2676,1221,419,127
"E02006126",3808,2933,1080,337,104
"E02006127",3671,2498,682,179,31
"E02006128",3546,3013,1328,423,135
"E02006129",3414,2846,1371,481,129
"E02006130",3707,3002,1161,342,109
"E02006131",3606,2567,1016,226,69
"E02006132",3355,2428,927,262,67
"E02006133",3226,2439,833,229,77
"E02006134",5098,3620,1268,349,85
"E02006135",3567,2825,1053,253,63
"E02006136",4030,2772,899,181,55
"E02006137",4006,3171,1330,419,131
"E02006138",3786,2897,957,297,97
"E02006139",3987,2998,1045,305,99
"E02006140",3650,2977,1208,383,96
"E02006141",5786,4364,1381,447,129
"E02006142",2441,1933,641,160,42
"E02006143",4620,3353,1096,233,60
"E02006144",3238,2912,1360,477,127
"E02006145",2903,2133,680,197,51
"E02006146",4078,2965,1178,386,109
"E02006147",4399,2720,932,253,62
"E02006148",3388,2610,874,227,48
"E02006149",4747,3692,1558,540,133
"E02006150",5302,4111,1418,379,114
"E02006151",4371,3395,1390,428,121
"E02006152",5322,3457,1180,322,90
"E02006153",4837,3015,878,227,57
"E02006154",3963,3572,1475,416,117
"E02006155",2350,2079,885,303,93
"E02006156",4035,2627,872,225,68
"E02006157",3074,2311,926,273,64
"E02006158",3621,3035,1079,274,78
"E02006159",2257,2054,897,336,70
"E02006160",3694,3027,1314,456,141
"E02006161",2822,2383,959,298,84
"E02006162",3617,2940,1187,384,127
"E02006163",3339,2712,1182,413,116
"E02006164",2899,2453,1166,469,138
"E02006165",3224,2694,1004,330,106
"E02006166",3267,2493,886,218,58
"E02006167",4241,3391,1451,639,184
"E02006168",3287,2678,1238,480,131
"E02006169",2498,1897,787,285,70
"E02006170",2320,1808,717,247,58
"E02006171",4055,3099,1328,410,132
"E02006172",4459,3367,1167,322,98
"E02006173",3420,2335,898,226,53
"E02006174",5083,3893,1369,417,144
"E02006175",3138,2412,925,280,72
"E02006176",3414,2574,941,269,91
"E02006177",4365,3509,1373,432,104
"E02006178",3044,2814,1169,363,106
"E02006179",2834,2367,919,259,87
"E02006180",3006,2307,1003,339,100
"E02006181",2367,1966,849,285,72
"E02006182",3586,2408,786,179,56
"E02006185",3081,2548,1033,338,91
"E02006186",5910,4375,1522,393,127
"E02006187",3338,2373,980,257,76
"E02006188",2783,2042,786,232,66
"E02006189",3303,2432,958,240,82
"E02006190",5029,3830,1513,433,121
"E02006191",4013,2857,928,212,55
"E02006192",4562,3019,1034,266,74
"E02006193",3512,2696,986,245,47
"E02006194",3779,2936,1154,340,84
"E02006195",4035,3129,1134,289,98
"E02006196",3137,2195,871,252,85
"E02006197",4245,3295,1279,426,99
"E02006198",4372,2961,964,220,62
"E02006199",3920,2911,995,253,75
"E02006200",3157,2781,1236,409,150
"E02006201",6058,4231,1416,324,89
"E02006202",4328,3298,1139,320,85
"E02006203",3335,2646,1131,444,128
"E02006204",3144,2646,1094,368,121
"E02006205",3278,2631,979,231,77
"E02006206",3491,2680,1191,420,138
"E02006207",2605,2277,990,262,59
"E02006208",3377,2746,1217,448,102
"E02006209",4972,3658,1362,385,100
"E02006210",2451,1853,703,160,42
"E02006211",2940,2250,814,215,69
"E02006212",3514,2713,972,301,100
"E02006213",2912,2316,893,274,88
"E02006214",2617,2191,954,281,84
"E02006215",3416,2898,1098,310,90
"E02006216",4002,2946,1046,280,87
"E02006217",4699,3637,1273,372,95
"E02006218",3600,2778,1347,513,167
"E02006219",3934,2779,1108,368,106
"E02006220",3100,2619,1129,368,119
"E02006221",2814,2011,744,173,72
"E02006222",3004,2468,947,308,97
"E02006223",2883,2304,1137,400,127
"E02006224",3512,2735,891,269,75
"E02006225",3521,2550,955,232,66
"E02006226",4711,3498,1236,353,108
"E02006227",2826,2334,915,211,68
"E02006228",2918,2187,775,192,48
"E02006229",2710,2263,874,218,65
"E02006230",5073,3971,1392,359,75
"E02006231",4198,3152,954,207,61
"E02006232",2771,2320,741,212,62
"E02006233",4849,4184,1747,495,107
"E02006234",4600,3459,1333,374,97
"E02006235",4031,2875,959,216,65
"E02006236",5123,3585,1299,305,78
"E02006237",3347,2593,950,273,66
"E02006238",3860,3577,1521,516,160
"E02006239",4283,2651,760,186,65
"E02006240",5019,3432,1003,267,63
"E02006241",3818,3190,1252,384,116
"E02006242",5733,3607,953,220,65
"E02006243",4511,3336,1121,272,68
"E02006245",3505,2958,1288,411,78
"E02006246",3478,2663,957,235,52
"E02006247",4086,3363,1193,364,92
"E02006248",4031,2896,1093,301,94
"E02006249",4235,2763,958,232,52
"E02006250",4707,3639,1231,401,106
"E02006251",4935,3768,1289,378,103
"E02006252",4751,3354,1130,299,65
"E02006253",3448,2706,978,224,49
"E02006254",4086,3361,1278,395,113
"E02006255",3647,2864,919,230,69
"E02006256",4368,3555,1283,370,103
"E02006257",2801,2389,1103,390,93
"E02006258",4341,3347,1300,431,145
"E02006259",3091,2613,1082,321,96
"E02006260",3857,3138,1326,419,107
"E02006261",3587,2831,1014,290,78
"E02006262",4260,3207,1132,267,77
"E02006263",3428,2786,979,241,92
"E02006264",4398,3170,943,264,59
"E02006265",3400,2636,1022,266,54
"E02006266",4266,3525,1208,352,84
"E02006267",4011,3043,1013,212,70
"E02006268",2461,2224,1049,326,80
"E02006269",3721,2674,890,204,44
"E02006270",6415,4521,1396,311,67
"E02006271",4421,3332,1121,307,65
"E02006272",3472,2698,1053,273,74
"E02006273",3001,2516,966,269,61
"E02006274",2966,2126,702,191,58
"E02006275",2988,2588,1043,306,73
"E02006276",4029,2836,898,232,69
"E02006277",4278,2566,666,131,34
"E02006278",3906,2943,1060,256,71
"E02006279",3823,3209,1253,320,92
"E02006280",4730,3270,1146,289,66
"E02006281",3633,2984,1161,283,81
"E02006282",2974,2292,898,222,82
"E02006283",3402,2475,784,209,42
"E02006284",3565,2735,1040,289,83
"E02006285",3646,2673,880,230,60
"E02006286",5168,4016,1392,384,117
"E02006287",2706,2323,894,210,50
"E02006288",4825,3388,1154,276,70
"E02006289",4085,3571,1478,383,119
"E02006290",3177,3050,1240,397,91
"E02006291",3526,2731,1096,248,67
"E02006292",3400,2265,791,204,71
"E02006293",4850,3572,1276,349,84
"E02006294",3397,2805,1146,319,64
"E02006295",4401,3289,1201,312,95
"E02006296",6742,4469,1388,345,100
"E02006297",4052,2722,929,193,56
"E02006298",4179,3295,1186,342,91
"E02006299",3405,3090,1274,294,83
"E02006300",3194,2859,1307,448,117
"E02006301",2632,2216,908,259,76
"E02006302",2769,2424,982,310,77
"E02006303",3275,2728,1298,483,148
"E02006304",3339,2972,1303,393,92
"E02006305",3815,3452,1632,577,153
"E02006306",2949,2615,1221,364,96
"E02006307",3105,2691,1041,279,87
"E02006308",2819,2535,1393,537,129
"E02006309",2485,2369,1208,432,113
"E02006310",3501,3010,1082,331,85
"E02006311",3240,3050,1335,392,119
"E02006312",3806,3081,1208,319,72
"E02006313",3900,3682,1645,549,127
"E02006314",3048,2634,1087,302,75
"E02006315",2389,2145,902,241,68
"E02006316",2827,2570,1132,363,105
"E02006317",3363,2112,617,155,57
"E02006318",4309,2005,460,116,30
"E02006319",3692,2303,852,246,62
"E02006320",3764,2374,813,228,74
"E02006321",4128,1769,428,109,28
"E02006322",3876,1910,509,108,40
"E02006323",4125,2435,740,178,49
"E02006324",4595,2373,676,145,42
"E02006325",5774,2588,657,109,26
"E02006326",4440,2225,652,121,41
"E02006327",4016,1949,551,120,44
"E02006328",5749,2783,754,172,54
"E02006329",4439,1864,527,150,35
"E02006330",5508,3036,965,270,67
"E02006331",4379,2035,598,146,47
"E02006332",4100,1816,395,83,24
"E02006333",5689,2737,820,234,76
"E02006334",5478,2288,575,116,29
"E02006335",4077,2709,862,205,56
"E02006336",3580,2540,784,203,59
"E02006337",4770,2969,917,166,47
"E02006338",3571,2304,718,149,32
"E02006339",6112,3390,986,250,82
"E02006341",5547,3267,1003,295,82
"E02006342",4339,2567,793,194,40
"E02006343",4932,2751,767,207,58
"E02006344",4482,2726,835,230,54
"E02006345",3428,1914,595,154,45
"E02006346",5918,2873,752,223,41
"E02006347",3488,2591,748,188,54
"E02006348",4376,2767,887,247,63
"E02006349",4087,2645,673,182,43
"E02006350",2916,2301,853,235,72
"E02006351",4743,2640,754,180,56
"E02006352",3308,2050,612,135,42
"E02006353",3003,2025,780,238,59
"E02006354",5816,2842,739,149,43
"E02006355",3256,2295,744,217,80
"E02006356",6417,3751,901,204,81
"E02006357",3793,2433,740,195,46
"E02006358",3924,2015,606,138,43
"E02006359",3730,1744,425,115,39
"E02006360",4401,2431,755,179,43
"E02006361",3215,1715,517,140,40
"E02006362",3782,2227,635,175,35
"E02006363",3350,1883,523,152,38
"E02006364",3829,2583,891,230,66
"E02006365",3260,2005,641,153,47
"E02006366",4317,2629,764,174,52
"E02006367",3124,1989,640,163,44
"E02006368",2926,1847,634,150,42
"E02006369",3076,2090,764,197,53
"E02006370",3301,2076,589,140,46
"E02006371",3880,2352,728,167,44
"E02006372",3154,2233,739,202,39
"E02006373",4149,2306,682,195,54
"E02006374",3541,2299,746,201,69
"E02006375",3837,2130,570,135,29
"E02006376",4087,2535,895,213,51
"E02006377",3289,2001,613,142,41
"E02006378",5012,2754,768,184,53
"E02006379",3569,2310,787,229,74
"E02006380",3859,2264,664,153,36
"E02006381",3953,2299,693,160,54
"E02006382",3497,2264,737,263,70
"E02006383",5567,2852,784,160,47
"E02006384",5833,3504,1134,292,84
"E02006385",6269,3705,976,185,65
"E02006386",5077,2399,649,139,38
"E02006387",3658,2145,704,195,70
"E02006388",4802,3150,987,254,83
"E02006389",3781,2382,871,227,75
"E02006390",5657,3418,1017,283,66
"E02006391",4256,2676,617,148,37
"E02006392",4408,3146,1039,280,74
"E02006393",3676,2396,626,182,42
"E02006394",4617,2889,830,226,78
"E02006395",4968,3271,1118,296,81
"E02006396",2885,1949,687,175,47
"E02006397",3682,1891,521,99,41
"E02006398",4644,2735,941,257,73
"E02006399",6461,4000,1311,318,102
"E02006400",2959,1807,608,148,39
"E02006401",5258,3751,1204,330,83
"E02006402",5145,3403,1034,270,62
"E02006403",3233,2362,807,224,61
"E02006404",3879,2534,919,279,89
"E02006405",5764,3907,1148,250,78
"E02006406",4797,2962,886,224,59
"E02006407",4594,3304,1051,271,75
"E02006408",4297,3287,945,257,63
"E02006409",3281,2290,852,265,78
"E02006410",4288,2886,906,281,77
"E02006411",3685,2493,770,173,52
"E02006412",4196,2567,755,166,55
"E02006413",3225,2093,747,213,68
"E02006414",3156,2132,646,181,60
"E02006415",3466,2418,816,188,53
"E02006416",4741,2640,738,186,50
"E02006417",3295,1908,618,159,29
"E02006418",3532,2161,612,141,36
"E02006419",4040,2796,982,268,78
"E02006420",4330,2489,623,147,35
"E02006421",5599,2834,758,180,62
"E02006422",3505,2029,543,100,25
"E02006423",5632,3809,1275,319,95
"E02006424",3562,2148,610,124,36
"E02006425",3342,2161,671,158,51
"E02006426",2968,1911,512,117,33
"E02006427",3787,2370,742,152,49
"E02006429",4314,2779,857,200,49
"E02006430",4958,3187,900,274,74
"E02006431",5876,3529,1082,281,81
"E02006432",2915,1875,594,155,36
"E02006433",5414,2804,874,205,50
"E02006434",3324,2213,709,196,61
"E02006435",3158,2004,636,169,41
"E02006436",3052,2167,706,194,44
"E02006437",4217,2640,941,241,67
"E02006438",4210,2795,930,233,75
"E02006439",3178,2106,717,193,39
"E02006440",3704,2502,764,155,60
"E02006441",4215,2700,889,216,60
"E02006442",3924,1757,495,99,30
"E02006443",3721,2524,868,273,68
"E02006444",4080,2228,626,153,47
"E02006445",4326,2483,634,142,34
"E02006446",3955,2035,619,144,40
"E02006447",3634,2148,585,143,33
"E02006448",4222,2223,600,153,43
"E02006449",3667,2255,762,231,31
"E02006450",4114,2072,561,119,29
"E02006451",5820,3845,1213,280,68
"E02006453",4372,2483,875,204,57
"E02006454",3743,2185,621,147,43
"E02006455",3117,1870,585,174,33
"E02006456",4034,2723,895,242,59
"E02006457",5385,2828,762,165,52
"E02006458",5233,2841,759,199,43
"E02006459",5347,3649,1228,336,86
"E02006460",4460,3429,1039,316,78
"E02006461",3716,2147,609,141,46
"E02006462",4322,2814,903,201,48
"E02006463",5812,3537,952,246,64
"E02006464",3379,2382,764,229,57
